[0.001  0.0021 0.001  0.001  0.0016 0.0016 0.0016 0.0016 0.0016 0.0016],[0.1019 0.1013 0.1013 0.1024 0.1013 0.1019 0.1019 0.1008 0.1008 0.1019],[0.2006 0.2006 0.2006 0.2006 0.2001 0.2006 0.2006 0.2006 0.2006 0.2006],[0.2978 0.2983 0.2983 0.2983 0.2983 0.2988 0.2983 0.2978 0.2988 0.2983],[0.397  0.3965 0.397  0.397  0.3965 0.3965 0.397  0.397  0.3965 0.397 ],[0.4973 0.4978 0.4973 0.4973 0.4973 0.4968 0.4968 0.4973 0.4978 0.4973],[0.5981 0.5981 0.5981 0.5981 0.5981 0.5981 0.5981 0.5976 0.5981 0.5981],[0.6974 0.6974 0.6974 0.6974 0.6974 0.6979 0.6974 0.6968 0.6974 0.6974],[0.7977 0.7977 0.7977 0.7971 0.7977 0.7977 0.7982 0.7977 0.7977 0.7977],[0.8974 0.8969 0.898  0.898  0.8974 0.8974 0.8974 0.898  0.8974 0.8974],[0.9967 0.9967 0.9972 0.9962 0.9967 0.9967 0.9962 0.9972 0.9967 0.9967],[1.0959 1.0959 1.0959 1.0959 1.0959 1.0954 1.0959 1.0959 1.0959 1.0959],[1.1973 1.1978 1.1978 1.1978 1.1973 1.1978 1.1978 1.1973 1.1978 1.1978],[1.296  1.2965 1.2965 1.2965 1.296  1.296  1.2965 1.296  1.296  1.2965],[1.3906 1.3916 1.3911 1.3911 1.3916 1.3916 1.3906 1.3916 1.3911 1.3906],[1.4924 1.4919 1.4919 1.4919 1.4924 1.4919 1.4919 1.4924 1.4919 1.4924],[1.5911 1.5917 1.5917 1.5917 1.5917 1.5911 1.5911 1.5917 1.5911 1.5917],[1.6914 1.6914 1.6909 1.6914 1.6909 1.6914 1.6909 1.6909 1.6909 1.6909],[1.7881 1.7881 1.7886 1.7886 1.7886 1.7886 1.7886 1.7881 1.7886 1.7886],[1.8863 1.8863 1.8863 1.8863 1.8858 1.8858 1.8863 1.8863 1.8863 1.8863],[1.9892 1.9887 1.9887 1.9887 1.9892 1.9887 1.9887 1.9887 1.9887 1.9892],[2.0832 2.0832 2.0832 2.0832 2.0832 2.0827 2.0832 2.0832 2.0832 2.0827],[2.1772 2.1767 2.1772 2.1772 2.1772 2.1772 2.1767 2.1772 2.1772 2.1772],[2.2707 2.2702 2.2707 2.2707 2.2702 2.2713 2.2713 2.2718 2.2707 2.2713],[2.2875 2.2864 2.2875 2.2875 2.2875 2.2875 2.288  2.2869 2.2875 2.2869],[2.2869 2.2864 2.2875 2.2864 2.2869 2.2869 2.2864 2.2864 2.2864 2.2869],[2.2864 2.2864 2.2869 2.2869 2.2864 2.2864 2.2864 2.2864 2.2864 2.2869],[2.2869 2.2869 2.2869 2.2869 2.2864 2.2869 2.2875 2.2869 2.2869 2.2875],[2.2864 2.2864 2.2864 2.2869 2.2869 2.2864 2.2864 2.2869 2.2869 2.2869],[2.2864 2.2864 2.2869 2.2859 2.2869 2.2859 2.2864 2.2864 2.2864 2.2869]
|[-0.00098 -0.00093 -0.00103 -0.00103 -0.00108 -0.00108 -0.00108 -0.00113
 -0.00098 -0.00113]|,|[-0.00093 -0.00103 -0.00113 -0.00103 -0.00103 -0.00113 -0.00098 -0.00098
 -0.00113 -0.00103]|,|[-0.00108 -0.00113 -0.00108 -0.00103 -0.00108 -0.00093 -0.00108 -0.00113
 -0.00103 -0.00103]|,|[-0.00113 -0.00103 -0.00103 -0.00103 -0.00108 -0.00108 -0.00067 -0.00103
 -0.00093 -0.00108]|,|[-0.00098 -0.00108 -0.00098 -0.00098 -0.00103 -0.00087 -0.00103 -0.00103
 -0.00098 -0.00108]|,|[-0.00103 -0.00103 -0.00067 -0.00108 -0.00098 -0.00103 -0.00103 -0.00103
 -0.00108 -0.00098]|,|[-0.00093 -0.00118 -0.00108 -0.00087 -0.00113 -0.00103 -0.00098 -0.00103
 -0.00103 -0.00103]|,|[-0.00093 -0.00113 -0.00108 -0.00103 -0.00103 -0.00098 -0.00113 -0.00103
 -0.00103 -0.00093]|,|[-0.00093 -0.00093 -0.00103 -0.00093 -0.00103 -0.00098 -0.00098 -0.00103
 -0.00103 -0.00103]|,|[-0.00108 -0.00103 -0.00098 -0.00098 -0.00103 -0.00093 -0.00108 -0.00093
 -0.00098 -0.00098]|,|[-0.00098 -0.00093 -0.00093 -0.00087 -0.00093 -0.00103 -0.00093 -0.00093
 -0.00093 -0.00098]|,|[-0.00087 -0.00077 -0.00082 -0.00093 -0.00082 -0.00093 -0.00077 -0.00093
 -0.00087 -0.00082]|,|[-0.00067 -0.00072 -0.00082 -0.00062 -0.00082 -0.00082 -0.00062 -0.00072
 -0.00077 -0.00072]|,|[-0.00057 -0.00051 -0.00057 -0.00057 -0.00051 -0.00057 -0.00046 -0.00051
 -0.00057 -0.00062]|,|[-0.00026 -0.00026 -0.00026 -0.00021 -0.00036 -0.00031 -0.00026 -0.00026
 -0.00021 -0.00015]|,|[0.00021 0.00026 0.00021 0.00021 0.00031 0.00026 0.00015 0.0001  0.00026
 0.00026]|,|[0.00087 0.00093 0.00093 0.00093 0.00098 0.00082 0.00082 0.00093 0.00087
 0.00108]|,|[0.0019  0.0019  0.0019  0.00196 0.00206 0.00206 0.00185 0.00201 0.0019
 0.00175]|,|[0.00335 0.0034  0.00335 0.00329 0.00329 0.00335 0.00329 0.0035  0.00335
 0.00324]|,|[0.00525 0.00525 0.00525 0.00525 0.0053  0.00525 0.00525 0.0053  0.00525
 0.00515]|,|[0.00798 0.00793 0.00803 0.00798 0.00793 0.00803 0.00808 0.00798 0.00787
 0.00808]|,|[0.01143 0.01137 0.01143 0.01148 0.01148 0.01132 0.01132 0.01137 0.01137
 0.01132]|,|[0.01575 0.0158  0.0157  0.01575 0.0157  0.0157  0.0158  0.01575 0.01575
 0.01575]|,|[0.02136 0.02136 0.02131 0.02136 0.02131 0.02141 0.02136 0.02141 0.02126
 0.02131]|,|[0.02249 0.02254 0.02249 0.02249 0.02244 0.02249 0.02254 0.02249 0.02249
 0.02249]|,|[0.02249 0.02244 0.02239 0.02254 0.02249 0.02249 0.02244 0.02254 0.02254
